segment_id,transport_type,transport_name,start_station_name,end_station_name,departure_hour,day_of_week,avg_duration_seconds,sample_count,is_reliable
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,5,1,90,6,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,5,2,90,6,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,5,3,90,6,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,5,4,90,6,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,5,0,90,7,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,5,1,90,7,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,5,2,90,7,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,5,3,90,7,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,5,4,90,7,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,5,0,90,7,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,5,1,90,7,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,5,2,90,7,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,5,3,90,7,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,5,4,90,7,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,5,0,90,6,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,5,1,90,6,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,5,2,90,6,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,5,3,90,6,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,5,4,90,6,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,5,0,90,6,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,5,1,90,6,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,5,2,90,6,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,5,3,90,6,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,5,4,90,6,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,5,0,120,5,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,5,1,120,5,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,5,2,120,5,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,5,3,120,5,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,5,4,120,5,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,5,0,120,5,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,5,1,120,5,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,5,2,120,5,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,5,3,120,5,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,5,4,120,5,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,14,0,90,12,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,14,1,90,12,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,14,2,90,12,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,14,3,90,12,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,14,4,90,12,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,14,0,90,11,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,14,1,90,11,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,14,2,90,11,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,14,3,90,11,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,14,4,90,11,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,14,0,120,11,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,14,1,120,11,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,14,2,120,11,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,14,3,120,11,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,14,4,120,11,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,14,0,120,12,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,14,1,120,12,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,14,2,120,12,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,14,3,120,12,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,14,4,120,12,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,14,0,90,13,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,14,1,90,13,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,14,2,90,13,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,14,3,90,13,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,14,4,90,13,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,14,0,90,11,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,14,1,90,11,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,14,2,90,11,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,14,3,90,11,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,14,4,90,11,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,14,0,90,11,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,14,1,90,11,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,14,2,90,11,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,14,3,90,11,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,14,4,90,11,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,14,0,90,12,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,14,1,90,12,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,14,2,90,12,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,14,3,90,12,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,14,4,90,12,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,14,0,90,11,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,14,1,90,11,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,14,2,90,11,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,14,3,90,11,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,14,4,90,11,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,15,0,90,11,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,15,1,90,11,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,15,2,90,11,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,15,3,90,11,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,15,4,90,11,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,15,0,90,10,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,15,1,90,10,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,15,2,90,10,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,15,3,90,10,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,15,4,90,10,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,15,0,90,11,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,15,1,90,11,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,15,2,90,11,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,15,3,90,11,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,15,4,90,11,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,15,0,120,10,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,15,1,120,10,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,15,2,120,10,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,15,3,120,10,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,15,4,120,10,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,15,0,120,10,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,15,1,120,10,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,15,2,120,10,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,15,3,120,10,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,15,4,120,10,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,15,0,90,10,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,15,1,90,10,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,15,2,90,10,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,15,3,90,10,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,15,4,90,10,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,15,0,90,11,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,15,1,90,11,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,15,2,90,11,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,15,3,90,11,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,15,4,90,11,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,15,0,90,11,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,15,1,90,11,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,15,2,90,11,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,15,3,90,11,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,15,4,90,11,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,15,0,90,10,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,15,1,90,10,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,15,2,90,10,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,15,3,90,10,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,15,4,90,10,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,16,0,111,14,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,16,1,111,14,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,16,2,111,14,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,16,3,111,14,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,16,4,111,14,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,16,0,110,13,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,16,1,110,13,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,16,2,110,13,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,16,3,110,13,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,16,4,110,13,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,16,0,81,14,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,16,1,81,14,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,16,2,81,14,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,16,3,81,14,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,16,4,81,14,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,16,0,80,13,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,16,1,80,13,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,16,2,80,13,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,16,3,80,13,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,16,4,80,13,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,16,0,81,14,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,16,1,81,14,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,16,2,81,14,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,16,3,81,14,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,16,4,81,14,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,16,0,80,13,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,16,1,80,13,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,16,2,80,13,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,16,3,80,13,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,16,4,80,13,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,16,0,75,12,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,16,1,75,12,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,16,2,75,12,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,16,3,75,12,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,16,4,75,12,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,16,0,75,12,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,16,1,75,12,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,16,2,75,12,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,16,3,75,12,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,16,4,75,12,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,16,0,79,11,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,16,1,79,11,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,16,2,79,11,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,16,3,79,11,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,16,4,79,11,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,17,0,115,14,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,17,1,115,14,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,17,2,115,14,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,17,3,115,14,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,17,4,115,14,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,17,0,90,14,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,17,1,90,14,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,17,2,90,14,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,17,3,90,14,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,17,4,90,14,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,17,0,90,14,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,17,1,90,14,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,17,2,90,14,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,17,3,90,14,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,17,4,90,14,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,17,0,85,14,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,17,1,85,14,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,17,2,85,14,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,17,3,85,14,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,17,4,85,14,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,17,0,85,14,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,17,1,85,14,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,17,2,85,14,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,17,3,85,14,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,17,4,85,14,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,17,0,85,14,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,17,1,85,14,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,17,2,85,14,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,17,3,85,14,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,17,4,85,14,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,17,0,85,14,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,17,1,85,14,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,17,2,85,14,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,17,3,85,14,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,17,4,85,14,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,17,0,86,15,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,17,1,86,15,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,17,2,86,15,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,17,3,86,15,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,17,4,86,15,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,17,0,115,14,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,17,1,115,14,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,17,2,115,14,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,17,3,115,14,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,17,4,115,14,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,7,0,90,16,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,7,1,90,16,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,7,2,90,16,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,7,3,90,16,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,7,4,90,16,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,7,0,90,15,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,7,1,90,15,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,7,2,90,15,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,7,3,90,15,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,7,4,90,15,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,7,0,86,16,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,7,1,86,16,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,7,2,86,16,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,7,3,86,16,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,7,4,86,16,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,7,0,86,15,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,7,1,86,15,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,7,2,86,15,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,7,3,86,15,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,7,4,86,15,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,7,0,86,16,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,7,1,86,16,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,7,2,86,16,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,7,3,86,16,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,7,4,86,16,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,7,0,86,15,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,7,1,86,15,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,7,2,86,15,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,7,3,86,15,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,7,4,86,15,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,7,0,86,15,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,7,1,86,15,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,7,2,86,15,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,7,3,86,15,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,7,4,86,15,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,7,0,116,16,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,7,1,116,16,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,7,2,116,16,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,7,3,116,16,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,7,4,116,16,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,8,0,120,17,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,8,1,120,17,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,8,2,120,17,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,8,3,120,17,1
subway_1호선_시청-서울역_2,SUBWAY,1호선,시청,서울역,8,4,120,17,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,8,0,90,16,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,8,1,90,16,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,8,2,90,16,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,8,3,90,16,1
subway_1호선_청량리-제기동_2,SUBWAY,1호선,청량리,제기동,8,4,90,16,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,8,0,90,17,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,8,1,90,17,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,8,2,90,17,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,8,3,90,17,1
subway_1호선_제기동-신설동_2,SUBWAY,1호선,제기동,신설동,8,4,90,17,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,9,0,90,12,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,9,1,90,12,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,9,2,90,12,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,9,3,90,12,1
subway_1호선_신설동-동묘앞_2,SUBWAY,1호선,신설동,동묘앞,9,4,90,12,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,9,0,90,12,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,9,1,90,12,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,9,2,90,12,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,9,3,90,12,1
subway_1호선_동묘앞-동대문_2,SUBWAY,1호선,동묘앞,동대문,9,4,90,12,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,9,0,90,13,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,9,1,90,13,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,9,2,90,13,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,9,3,90,13,1
subway_1호선_동대문-종로5가_2,SUBWAY,1호선,동대문,종로5가,9,4,90,13,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,9,0,90,12,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,9,1,90,12,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,9,2,90,12,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,9,3,90,12,1
subway_1호선_종로5가-종로3가_2,SUBWAY,1호선,종로5가,종로3가,9,4,90,12,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,9,0,90,13,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,9,1,90,13,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,9,2,90,13,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,9,3,90,13,1
subway_1호선_종로3가-종각_2,SUBWAY,1호선,종로3가,종각,9,4,90,13,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,9,0,120,12,1
subway_1호선_종각-시청_2,SUBWAY,1호선,종각,시청,9,1,120,12,1
